customer_id,segment,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,age_group,property_valuation,age,ltv
3064,Mid-Value,Male,96,Affluent Customer,Yes,4.0,VIC,"(19.0, 29.0]",8,25.0,2410.9199999999996
3065,Mid-Value,Female,88,High Net Worth,Yes,13.0,NSW,"(39.0, 49.0]",11,43.0,1367.3799999999999
3066,Low-Value,Female,29,Affluent Customer,Yes,2.0,VIC,"(19.0, 29.0]",10,26.0,1516.28
3067,Mid-Value,Female,8,Mass Customer,Yes,9.0,VIC,"(29.0, 39.0]",6,30.0,3575.9
3068,Mid-Value,Female,88,Affluent Customer,No,1.0,VIC,"(29.0, 39.0]",7,30.0,3084.65
3069,Low-Value,Female,59,Affluent Customer,No,12.0,VIC,"(29.0, 39.0]",4,32.0,1775.4799999999998
3070,Low-Value,Female,74,Affluent Customer,Yes,1.0,NSW,"(19.0, 29.0]",9,22.0,399.21
3071,Low-Value,Female,59,Mass Customer,Yes,12.0,NSW,"(29.0, 39.0]",9,31.0,473.42999999999984
3072,Mid-Value,Male,87,Mass Customer,Yes,10.0,NSW,"(39.0, 49.0]",5,41.0,3373.78
3073,Low-Value,Male,16,Affluent Customer,No,17.0,VIC,"(49.0, 59.0]",10,53.0,1264.3300000000004
3074,Mid-Value,Male,31,Mass Customer,Yes,12.0,NSW,"(49.0, 59.0]",9,52.0,4781.580000000001
3075,Mid-Value,Male,36,Mass Customer,Yes,16.0,VIC,"(59.0, 69.0]",8,61.0,2741.2900000000004
3076,Low-Value,Female,9,Mass Customer,Yes,4.0,NSW,"(19.0, 29.0]",10,29.0,1904.3100000000004
3077,Mid-Value,Male,19,Affluent Customer,No,2.0,NSW,"(19.0, 29.0]",10,20.0,3672.1499999999996
3078,Low-Value,Female,54,Mass Customer,No,7.0,NSW,"(29.0, 39.0]",6,38.0,1750.43
3079,Low-Value,Male,34,Mass Customer,Yes,20.0,NSW,"(59.0, 69.0]",9,61.0,1903.5200000000002
3080,High-Value,Male,87,High Net Worth,No,10.0,VIC,"(59.0, 69.0]",8,62.0,4665.710000000001
3081,Mid-Value,Female,61,High Net Worth,Yes,9.0,VIC,"(39.0, 49.0]",6,49.0,5502.82
3082,Mid-Value,Male,68,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",8,23.0,1742.1300000000003
3083,Mid-Value,Male,44,Mass Customer,Yes,12.0,NSW,"(39.0, 49.0]",9,49.0,2308.56
3084,Mid-Value,Female,57,Affluent Customer,Yes,16.0,QLD,"(59.0, 69.0]",4,61.0,3082.9000000000005
3085,Mid-Value,Male,91,Affluent Customer,No,5.0,VIC,"(39.0, 49.0]",8,43.0,2076.6800000000003
3086,High-Value,,18,High Net Worth,No,,QLD,,7,,5713.879999999999
3087,Mid-Value,Male,64,Mass Customer,No,9.0,NSW,"(29.0, 39.0]",8,34.0,3708.87
3088,Mid-Value,Male,92,Affluent Customer,Yes,17.0,NSW,"(39.0, 49.0]",8,46.0,2487.23
3089,Mid-Value,Male,27,Affluent Customer,Yes,2.0,QLD,"(19.0, 29.0]",7,21.0,3618.4400000000005
3090,Low-Value,Male,81,Mass Customer,No,8.0,VIC,"(49.0, 59.0]",8,56.0,3132.29
3091,Low-Value,Female,88,Affluent Customer,Yes,3.0,VIC,"(19.0, 29.0]",7,25.0,1323.12
3092,Low-Value,Female,8,Affluent Customer,No,9.0,QLD,"(39.0, 49.0]",4,48.0,920.7200000000001
3093,Mid-Value,Male,31,High Net Worth,Yes,6.0,VIC,"(19.0, 29.0]",9,28.0,2964.6199999999994
3094,Mid-Value,Male,51,Mass Customer,Yes,17.0,NSW,"(29.0, 39.0]",8,31.0,2859.96
3095,Mid-Value,Male,14,High Net Worth,Yes,2.0,VIC,"(19.0, 29.0]",10,22.0,2799.4900000000002
3096,Mid-Value,Female,32,Mass Customer,No,10.0,NSW,"(39.0, 49.0]",7,47.0,2717.0999999999995
3097,Low-Value,Male,2,Affluent Customer,Yes,19.0,NSW,"(39.0, 49.0]",5,42.0,2427.07
3098,Mid-Value,Female,77,Mass Customer,No,12.0,QLD,"(39.0, 49.0]",4,40.0,2968.25
3099,Low-Value,Female,73,Mass Customer,Yes,3.0,QLD,"(19.0, 29.0]",7,24.0,2079.5700000000006
3100,Mid-Value,Female,19,Mass Customer,No,7.0,NSW,"(59.0, 69.0]",11,67.0,3919.5699999999997
3101,Mid-Value,Male,68,High Net Worth,No,12.0,NSW,"(29.0, 39.0]",12,33.0,614.6199999999999
3102,Mid-Value,Male,37,Affluent Customer,No,2.0,NSW,"(29.0, 39.0]",6,30.0,2883.5099999999998
3103,Mid-Value,Female,5,Mass Customer,No,20.0,QLD,"(59.0, 69.0]",7,67.0,5040.88
3104,Mid-Value,Female,19,Mass Customer,Yes,2.0,QLD,"(19.0, 29.0]",3,26.0,3686.72
3105,Mid-Value,Male,88,Mass Customer,No,12.0,QLD,"(49.0, 59.0]",7,55.0,4916.08
3106,Low-Value,Female,13,Mass Customer,Yes,21.0,NSW,"(29.0, 39.0]",6,31.0,3738.75
3107,Low-Value,Female,98,High Net Worth,No,9.0,QLD,"(59.0, 69.0]",3,60.0,3159.09
3108,Mid-Value,Male,94,Mass Customer,No,10.0,QLD,"(49.0, 59.0]",2,53.0,5916.21
3109,Mid-Value,Female,75,Mass Customer,Yes,10.0,NSW,"(59.0, 69.0]",9,62.0,3080.63
3110,Mid-Value,Male,14,Affluent Customer,Yes,8.0,QLD,"(19.0, 29.0]",3,27.0,1429.54
3111,Mid-Value,Male,42,Mass Customer,Yes,4.0,NSW,"(19.0, 29.0]",11,24.0,1831.96
3112,Mid-Value,Male,41,High Net Worth,Yes,1.0,VIC,"(10.0, 19.0]",11,19.0,3035.96
3113,Mid-Value,Female,52,Mass Customer,Yes,18.0,NSW,"(49.0, 59.0]",7,51.0,4144.86
3114,Mid-Value,Male,48,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",5,46.0,2760.9900000000002
3115,Low-Value,Male,40,Mass Customer,No,8.0,VIC,"(39.0, 49.0]",7,40.0,4020.91
3116,Mid-Value,Male,16,Mass Customer,No,7.0,VIC,"(39.0, 49.0]",8,42.0,2861.6299999999997
3117,High-Value,Female,68,Affluent Customer,Yes,6.0,VIC,"(19.0, 29.0]",7,25.0,8531.16
3118,High-Value,Male,54,High Net Worth,No,9.0,QLD,"(19.0, 29.0]",8,28.0,6243.8200000000015
3119,Mid-Value,Male,13,High Net Worth,No,19.0,QLD,"(59.0, 69.0]",9,61.0,2330.3900000000003
3120,Mid-Value,Female,89,Mass Customer,Yes,10.0,NSW,"(39.0, 49.0]",5,42.0,4179.11
3121,Mid-Value,Male,82,Mass Customer,No,19.0,NSW,"(59.0, 69.0]",7,61.0,3164.13
3122,Mid-Value,Female,17,High Net Worth,Yes,15.0,NSW,"(39.0, 49.0]",9,40.0,3920.9000000000005
3123,Mid-Value,Female,71,High Net Worth,No,20.0,NSW,"(39.0, 49.0]",6,44.0,1248.49
3124,Mid-Value,Female,73,High Net Worth,Yes,9.0,NSW,"(39.0, 49.0]",6,40.0,401.49999999999994
3125,Mid-Value,Female,2,High Net Worth,Yes,5.0,NSW,"(39.0, 49.0]",8,42.0,1702.4299999999998
3126,Mid-Value,Male,7,High Net Worth,No,12.0,VIC,"(29.0, 39.0]",5,34.0,4916.639999999999
3127,Mid-Value,Male,39,Mass Customer,No,10.0,VIC,"(49.0, 59.0]",6,50.0,3898.4999999999995
3128,Mid-Value,Female,96,High Net Worth,Yes,16.0,VIC,"(49.0, 59.0]",1,55.0,3687.54
3129,Mid-Value,Female,44,High Net Worth,Yes,11.0,QLD,"(59.0, 69.0]",2,65.0,3590.37
3130,Mid-Value,Female,53,Mass Customer,No,17.0,QLD,"(49.0, 59.0]",4,50.0,3792.7799999999997
3131,Mid-Value,Female,63,Affluent Customer,Yes,3.0,VIC,"(19.0, 29.0]",10,22.0,2725.7599999999998
3132,Mid-Value,Male,33,Mass Customer,Yes,7.0,NSW,"(39.0, 49.0]",6,45.0,3426.5400000000004
3133,Mid-Value,Female,89,Mass Customer,No,2.0,NSW,"(19.0, 29.0]",8,21.0,2323.16
3134,Mid-Value,Female,53,Mass Customer,No,5.0,NSW,"(19.0, 29.0]",1,26.0,7491.11
3135,Mid-Value,Male,83,Mass Customer,No,16.0,NSW,"(49.0, 59.0]",10,59.0,3983.97
3136,Mid-Value,Male,60,Mass Customer,Yes,3.0,NSW,"(19.0, 29.0]",7,22.0,1210.2099999999998
3137,Mid-Value,Female,48,Mass Customer,No,9.0,VIC,"(19.0, 29.0]",8,28.0,2841.2599999999998
3138,Mid-Value,Male,34,Mass Customer,Yes,6.0,NSW,"(49.0, 59.0]",10,50.0,3168.15
3139,Mid-Value,Male,65,High Net Worth,Yes,17.0,VIC,"(39.0, 49.0]",7,47.0,1783.7999999999997
3140,Mid-Value,Female,2,High Net Worth,No,16.0,NSW,"(29.0, 39.0]",10,35.0,673.21
3141,Mid-Value,Female,92,Mass Customer,Yes,3.0,QLD,"(19.0, 29.0]",9,25.0,1696.3900000000003
3142,Mid-Value,Male,98,Mass Customer,No,6.0,NSW,"(19.0, 29.0]",9,28.0,899.9999999999999
3143,High-Value,Female,0,Mass Customer,No,5.0,VIC,"(19.0, 29.0]",8,24.0,3361.8399999999992
3144,Low-Value,Male,94,Mass Customer,Yes,8.0,VIC,"(39.0, 49.0]",9,42.0,665.1700000000001
3145,Mid-Value,Male,17,High Net Worth,Yes,7.0,NSW,"(39.0, 49.0]",7,42.0,4067.6400000000003
3146,Mid-Value,Female,79,Mass Customer,No,15.0,NSW,"(39.0, 49.0]",5,43.0,6856.09
3147,Mid-Value,Female,21,Affluent Customer,Yes,17.0,VIC,"(39.0, 49.0]",7,44.0,1273.0800000000002
3148,Mid-Value,Male,11,High Net Worth,Yes,10.0,NSW,"(39.0, 49.0]",9,46.0,3460.3300000000004
3149,Mid-Value,Female,31,Affluent Customer,Yes,5.0,VIC,"(39.0, 49.0]",10,40.0,2036.78
3150,Mid-Value,Female,66,Mass Customer,No,5.0,NSW,"(19.0, 29.0]",9,29.0,1234.13
3151,High-Value,,20,Affluent Customer,Yes,,QLD,,8,,2916.57
3152,Mid-Value,Female,6,High Net Worth,Yes,3.0,QLD,"(19.0, 29.0]",7,21.0,2168.41
3153,Mid-Value,Female,87,High Net Worth,No,15.0,NSW,"(39.0, 49.0]",9,47.0,4732.48
3154,Mid-Value,Female,63,Mass Customer,Yes,19.0,NSW,"(59.0, 69.0]",10,63.0,2243.1000000000004
3155,Mid-Value,Female,88,Affluent Customer,Yes,21.0,NSW,"(39.0, 49.0]",7,44.0,1250.08
3156,Mid-Value,Male,23,Mass Customer,No,4.0,NSW,"(39.0, 49.0]",10,44.0,311.6099999999999
3157,High-Value,Male,46,Mass Customer,Yes,1.0,NSW,"(19.0, 29.0]",7,23.0,4886.13
3158,Mid-Value,Male,27,Mass Customer,Yes,12.0,QLD,"(49.0, 59.0]",9,50.0,2532.4
3159,Mid-Value,Male,16,Affluent Customer,No,12.0,VIC,"(49.0, 59.0]",7,54.0,3222.44
3160,Mid-Value,Male,87,Mass Customer,No,21.0,NSW,"(39.0, 49.0]",10,42.0,3690.8199999999997
3161,Low-Value,Female,71,Mass Customer,Yes,4.0,VIC,"(39.0, 49.0]",9,44.0,198.22000000000003
3162,Low-Value,Female,76,Mass Customer,Yes,15.0,NSW,"(39.0, 49.0]",11,43.0,2133.8799999999997
3163,Mid-Value,Male,38,Affluent Customer,No,19.0,NSW,"(49.0, 59.0]",10,52.0,1496.78
3164,Mid-Value,Female,53,Mass Customer,Yes,14.0,NSW,"(29.0, 39.0]",9,35.0,2601.59
3165,Mid-Value,Female,56,Affluent Customer,Yes,10.0,NSW,"(39.0, 49.0]",9,45.0,3167.8900000000003
3166,Mid-Value,Male,96,Mass Customer,No,20.0,NSW,"(59.0, 69.0]",8,65.0,5155.629999999999
3167,Mid-Value,Male,36,Mass Customer,No,5.0,VIC,"(19.0, 29.0]",8,26.0,3438.790000000001
3168,Mid-Value,Male,89,Affluent Customer,No,22.0,QLD,"(39.0, 49.0]",7,45.0,5170.509999999999
3169,Mid-Value,Male,96,Mass Customer,Yes,19.0,VIC,"(49.0, 59.0]",7,57.0,4539.950000000001
3170,Mid-Value,Female,67,Mass Customer,No,11.0,VIC,"(49.0, 59.0]",8,53.0,4344.71
3171,Low-Value,Male,36,Affluent Customer,Yes,10.0,NSW,"(49.0, 59.0]",1,53.0,2072.72
3172,Low-Value,Female,69,Affluent Customer,No,5.0,QLD,"(49.0, 59.0]",3,59.0,676.98
3173,Mid-Value,Male,55,Mass Customer,Yes,1.0,VIC,"(10.0, 19.0]",2,19.0,4681.85
3174,Mid-Value,Female,67,Affluent Customer,No,9.0,NSW,"(39.0, 49.0]",12,44.0,2346.62
3175,Low-Value,Male,82,Mass Customer,No,16.0,VIC,"(29.0, 39.0]",9,36.0,1801.14
3176,Mid-Value,Male,60,Affluent Customer,No,16.0,VIC,"(39.0, 49.0]",4,43.0,2701.29
3177,Mid-Value,Male,93,Affluent Customer,No,6.0,NSW,"(39.0, 49.0]",10,42.0,2163.59
3178,Mid-Value,Male,21,Mass Customer,Yes,9.0,QLD,"(39.0, 49.0]",7,49.0,4339.76
3179,Low-Value,Male,87,Affluent Customer,Yes,17.0,NSW,"(39.0, 49.0]",9,41.0,459.46000000000015
3180,Low-Value,Male,96,Mass Customer,Yes,19.0,NSW,"(39.0, 49.0]",9,46.0,1189.1999999999998
3181,Mid-Value,Male,39,High Net Worth,No,6.0,NSW,"(39.0, 49.0]",2,44.0,5001.0
3182,Low-Value,Female,50,Affluent Customer,No,15.0,NSW,"(49.0, 59.0]",11,53.0,909.45
3183,Mid-Value,Male,64,Mass Customer,No,14.0,VIC,"(39.0, 49.0]",10,46.0,2059.05
3184,Mid-Value,Female,2,Affluent Customer,Yes,7.0,NSW,"(39.0, 49.0]",10,44.0,5310.300000000001
3185,Mid-Value,Male,25,Mass Customer,No,10.0,NSW,"(59.0, 69.0]",7,65.0,1939.76
3186,Mid-Value,Female,22,Mass Customer,Yes,2.0,VIC,"(19.0, 29.0]",9,23.0,4279.33
3187,Mid-Value,Male,75,Mass Customer,Yes,14.0,NSW,"(39.0, 49.0]",7,46.0,1034.7
3188,Low-Value,Male,94,Mass Customer,No,1.0,VIC,"(19.0, 29.0]",9,21.0,1363.1599999999999
3189,Low-Value,Male,40,Mass Customer,No,11.0,QLD,"(49.0, 59.0]",3,58.0,50.17999999999998
3190,Mid-Value,Female,18,Affluent Customer,No,15.0,VIC,"(29.0, 39.0]",9,36.0,2529.2999999999997
3191,Mid-Value,Female,29,Affluent Customer,Yes,12.0,QLD,"(59.0, 69.0]",4,61.0,5673.639999999999
3192,Low-Value,Female,37,High Net Worth,Yes,16.0,VIC,"(49.0, 59.0]",2,52.0,2865.0899999999997
3193,Mid-Value,Female,6,High Net Worth,No,7.0,NSW,"(39.0, 49.0]",10,42.0,2362.31
3194,Low-Value,Male,38,Mass Customer,No,11.0,QLD,"(39.0, 49.0]",9,43.0,2310.75
3195,Mid-Value,Female,4,Mass Customer,No,18.0,NSW,"(29.0, 39.0]",8,39.0,3603.19
3196,Mid-Value,Female,11,Mass Customer,No,8.0,VIC,"(39.0, 49.0]",7,43.0,2929.0099999999998
3197,Mid-Value,Male,83,High Net Worth,No,14.0,NSW,"(39.0, 49.0]",8,45.0,2762.3199999999997
3198,Mid-Value,Male,66,Mass Customer,Yes,1.0,VIC,"(19.0, 29.0]",8,23.0,3989.35
3199,High-Value,Female,98,Mass Customer,Yes,15.0,QLD,"(49.0, 59.0]",7,51.0,6329.52
3200,Mid-Value,Female,51,Mass Customer,No,1.0,QLD,"(19.0, 29.0]",7,25.0,1001.7500000000005
3201,Mid-Value,Male,61,Mass Customer,Yes,1.0,NSW,"(19.0, 29.0]",8,20.0,5655.870000000001
3202,Mid-Value,Male,74,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",9,26.0,4083.36
3203,Mid-Value,Male,25,Affluent Customer,Yes,7.0,QLD,"(29.0, 39.0]",8,36.0,1744.21
3204,High-Value,Female,51,Mass Customer,Yes,4.0,QLD,"(19.0, 29.0]",6,26.0,3570.0099999999993
3205,Mid-Value,Male,35,Mass Customer,No,20.0,NSW,"(59.0, 69.0]",10,61.0,2261.79
3206,Mid-Value,Female,32,Mass Customer,No,1.0,NSW,"(19.0, 29.0]",9,25.0,2991.0099999999998
3207,Mid-Value,Female,46,Mass Customer,No,21.0,NSW,"(29.0, 39.0]",1,33.0,1263.28
3208,Mid-Value,Female,53,High Net Worth,No,15.0,VIC,"(49.0, 59.0]",2,54.0,4121.17
3209,Mid-Value,Female,10,Affluent Customer,No,15.0,QLD,"(49.0, 59.0]",7,56.0,1732.0299999999997
3210,Mid-Value,Female,80,Mass Customer,No,1.0,VIC,"(29.0, 39.0]",5,33.0,2023.6899999999998
3211,Mid-Value,Female,52,High Net Worth,Yes,7.0,VIC,"(19.0, 29.0]",8,27.0,2302.94
3212,Mid-Value,Female,62,Affluent Customer,No,13.0,NSW,"(39.0, 49.0]",12,40.0,7666.649999999999
3213,Mid-Value,Female,27,Affluent Customer,Yes,16.0,VIC,"(39.0, 49.0]",11,49.0,2122.62
3214,Mid-Value,Female,2,Mass Customer,Yes,9.0,QLD,"(19.0, 29.0]",3,28.0,2969.7699999999995
3215,Mid-Value,Male,14,Mass Customer,Yes,7.0,NSW,"(39.0, 49.0]",11,44.0,7247.329999999999
3216,Mid-Value,Male,59,Mass Customer,Yes,1.0,QLD,"(19.0, 29.0]",7,22.0,1236.19
3217,High-Value,Female,95,Mass Customer,No,8.0,NSW,"(49.0, 59.0]",11,53.0,5564.080000000001
3218,Low-Value,Female,38,Mass Customer,Yes,22.0,QLD,"(39.0, 49.0]",4,45.0,1526.81
3219,Mid-Value,Female,94,Mass Customer,No,3.0,NSW,"(19.0, 29.0]",7,23.0,2096.2700000000004
3220,Mid-Value,Male,53,Affluent Customer,No,11.0,NSW,"(39.0, 49.0]",10,48.0,4304.219999999999
3221,Mid-Value,Female,59,High Net Worth,Yes,11.0,QLD,"(59.0, 69.0]",8,61.0,4743.61
3222,Mid-Value,,40,Affluent Customer,No,,QLD,,9,,808.8499999999999
3223,Mid-Value,,44,Mass Customer,Yes,,NSW,,9,,4605.400000000001
3224,Mid-Value,Female,67,Affluent Customer,No,3.0,VIC,"(19.0, 29.0]",8,25.0,4001.52
3225,Mid-Value,Male,19,Mass Customer,Yes,4.0,NSW,"(39.0, 49.0]",11,40.0,4805.02
3226,Mid-Value,Female,43,Affluent Customer,No,11.0,VIC,"(39.0, 49.0]",7,47.0,366.04999999999995
3227,Mid-Value,Male,37,Affluent Customer,No,2.0,VIC,"(19.0, 29.0]",7,25.0,3386.57
3228,Mid-Value,Female,36,Mass Customer,No,13.0,NSW,"(49.0, 59.0]",1,56.0,5814.450000000001
3230,Mid-Value,Female,31,Mass Customer,No,12.0,VIC,"(49.0, 59.0]",5,51.0,3890.0
3231,Mid-Value,Male,84,Affluent Customer,Yes,16.0,VIC,"(39.0, 49.0]",8,44.0,3569.02
3232,High-Value,Female,7,Mass Customer,Yes,9.0,VIC,"(19.0, 29.0]",10,27.0,8903.619999999999
3233,Low-Value,Male,7,Mass Customer,Yes,17.0,VIC,"(59.0, 69.0]",7,62.0,781.4599999999999
3234,Low-Value,Male,35,Mass Customer,Yes,19.0,VIC,"(29.0, 39.0]",8,33.0,943.2
3235,Low-Value,Male,88,Affluent Customer,Yes,12.0,VIC,"(49.0, 59.0]",9,55.0,574.6200000000001
3237,Mid-Value,Female,94,Mass Customer,No,13.0,NSW,"(49.0, 59.0]",8,56.0,3919.8499999999995
3238,Mid-Value,Male,23,Mass Customer,No,14.0,NSW,"(39.0, 49.0]",4,43.0,2076.89
3239,Mid-Value,Female,15,High Net Worth,No,5.0,VIC,"(39.0, 49.0]",7,49.0,1768.67
3240,High-Value,Male,90,Mass Customer,Yes,6.0,NSW,"(39.0, 49.0]",8,44.0,5534.52
3241,Mid-Value,Male,34,Mass Customer,Yes,16.0,QLD,"(39.0, 49.0]",7,41.0,3770.6300000000006
3242,Mid-Value,Female,4,Affluent Customer,Yes,14.0,VIC,"(59.0, 69.0]",8,63.0,8252.689999999999
3243,Low-Value,Male,24,Mass Customer,No,7.0,VIC,"(39.0, 49.0]",7,47.0,1202.8700000000001
3244,Mid-Value,Female,24,Mass Customer,No,13.0,VIC,"(59.0, 69.0]",9,61.0,1007.1299999999999
3245,Mid-Value,Male,86,High Net Worth,No,7.0,NSW,"(59.0, 69.0]",8,61.0,1935.5100000000004
3246,Mid-Value,Female,73,Mass Customer,Yes,4.0,QLD,"(49.0, 59.0]",12,52.0,1947.8000000000006
3247,Mid-Value,Female,0,Mass Customer,Yes,5.0,VIC,"(29.0, 39.0]",5,35.0,3802.5499999999993
3248,Low-Value,Male,32,Affluent Customer,No,5.0,VIC,"(59.0, 69.0]",7,63.0,872.3900000000001
3249,High-Value,Female,46,Mass Customer,Yes,14.0,NSW,"(29.0, 39.0]",4,39.0,6400.0
3250,Mid-Value,Male,27,High Net Worth,Yes,4.0,QLD,"(19.0, 29.0]",5,28.0,2762.5299999999997
3251,High-Value,Female,95,High Net Worth,Yes,8.0,NSW,"(39.0, 49.0]",10,44.0,6264.879999999999
3252,Mid-Value,Female,59,High Net Worth,Yes,14.0,NSW,"(29.0, 39.0]",12,33.0,2574.5
3253,Mid-Value,Female,42,High Net Worth,Yes,7.0,NSW,"(29.0, 39.0]",8,31.0,4031.6499999999996
3254,Mid-Value,Female,8,Mass Customer,No,1.0,QLD,"(10.0, 19.0]",6,19.0,2001.9099999999999
3255,Mid-Value,,47,High Net Worth,No,,VIC,,10,,5322.5599999999995
3256,High-Value,Female,76,Affluent Customer,No,6.0,QLD,"(29.0, 39.0]",9,35.0,7287.869999999999
3257,Mid-Value,Male,64,Mass Customer,Yes,10.0,NSW,"(39.0, 49.0]",7,40.0,2064.46
3258,High-Value,Female,77,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",9,42.0,4821.9
3259,Mid-Value,Male,74,High Net Worth,No,10.0,QLD,"(59.0, 69.0]",3,67.0,421.01
3260,Low-Value,Female,6,High Net Worth,No,11.0,QLD,"(39.0, 49.0]",4,41.0,1938.37
3261,Mid-Value,Male,6,Mass Customer,Yes,5.0,NSW,"(39.0, 49.0]",8,46.0,4363.99
3262,High-Value,Male,65,Mass Customer,No,12.0,QLD,"(59.0, 69.0]",8,61.0,4290.81
3263,Mid-Value,Female,37,Affluent Customer,No,5.0,NSW,"(29.0, 39.0]",9,39.0,843.7100000000003
3264,High-Value,Male,88,Mass Customer,Yes,17.0,NSW,"(39.0, 49.0]",11,42.0,4240.240000000001
3265,Mid-Value,Male,64,High Net Worth,No,11.0,VIC,"(49.0, 59.0]",8,53.0,741.1299999999997
3266,Mid-Value,Male,68,Mass Customer,Yes,5.0,NSW,"(19.0, 29.0]",12,25.0,2269.93
3267,Mid-Value,Male,20,High Net Worth,Yes,9.0,NSW,"(29.0, 39.0]",4,33.0,4449.68
3268,Mid-Value,Female,93,Mass Customer,No,20.0,VIC,"(29.0, 39.0]",5,34.0,4250.46
3269,Mid-Value,Male,96,Mass Customer,No,1.0,NSW,"(19.0, 29.0]",9,26.0,1892.5600000000002
3270,Mid-Value,Male,47,Mass Customer,Yes,5.0,VIC,"(59.0, 69.0]",10,63.0,2201.06
3271,Mid-Value,Female,21,High Net Worth,Yes,16.0,NSW,"(29.0, 39.0]",10,34.0,1938.79
3272,Low-Value,Male,75,Affluent Customer,No,9.0,VIC,"(19.0, 29.0]",3,27.0,41.13
3273,Mid-Value,Female,72,Mass Customer,No,11.0,VIC,"(39.0, 49.0]",12,42.0,6133.65
3274,Mid-Value,Female,44,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",10,47.0,1519.4
3275,Mid-Value,Female,24,Mass Customer,No,6.0,NSW,"(39.0, 49.0]",11,45.0,1581.0500000000002
3276,Mid-Value,Male,10,High Net Worth,No,3.0,QLD,"(39.0, 49.0]",2,41.0,3655.39
3277,Mid-Value,Male,92,Affluent Customer,No,10.0,NSW,"(49.0, 59.0]",7,58.0,2535.9799999999996
3278,Mid-Value,Male,66,Affluent Customer,No,9.0,QLD,"(29.0, 39.0]",8,38.0,3216.13
3279,Low-Value,Male,55,Mass Customer,No,14.0,NSW,"(59.0, 69.0]",9,62.0,690.49
3280,Mid-Value,Female,49,Mass Customer,Yes,21.0,NSW,"(29.0, 39.0]",11,33.0,6881.08
3281,Low-Value,Female,67,Mass Customer,No,4.0,QLD,"(19.0, 29.0]",1,23.0,987.8200000000002
3282,Mid-Value,Female,8,High Net Worth,No,13.0,NSW,"(59.0, 69.0]",10,61.0,2504.2799999999997
3283,Mid-Value,Female,46,Mass Customer,Yes,6.0,NSW,"(39.0, 49.0]",8,42.0,5058.900000000001
3284,Low-Value,Female,98,Affluent Customer,No,2.0,VIC,"(19.0, 29.0]",10,29.0,2969.0400000000004
3285,Mid-Value,Male,51,Affluent Customer,Yes,9.0,VIC,"(29.0, 39.0]",9,34.0,3092.1400000000012
3286,High-Value,Male,23,Mass Customer,No,20.0,VIC,"(49.0, 59.0]",7,59.0,5817.4400000000005
3287,Low-Value,Female,30,Affluent Customer,Yes,4.0,NSW,"(29.0, 39.0]",11,35.0,3199.1000000000004
3288,Mid-Value,,47,High Net Worth,No,,NSW,,9,,4430.640000000001
3289,Mid-Value,Male,43,Mass Customer,No,12.0,NSW,"(39.0, 49.0]",12,43.0,3476.2299999999996
3290,Mid-Value,Male,22,High Net Worth,Yes,18.0,VIC,"(49.0, 59.0]",8,58.0,6520.130000000001
3291,Low-Value,Female,33,Mass Customer,No,13.0,NSW,"(59.0, 69.0]",11,65.0,2199.04
3292,Low-Value,Male,71,Affluent Customer,Yes,3.0,NSW,"(39.0, 49.0]",10,47.0,15.080000000000005
3293,Mid-Value,Female,98,High Net Worth,No,17.0,NSW,"(29.0, 39.0]",11,35.0,3649.71
3294,Mid-Value,Female,90,Affluent Customer,No,6.0,VIC,"(29.0, 39.0]",4,34.0,2826.8900000000003
3295,Mid-Value,Male,14,High Net Worth,Yes,9.0,VIC,"(49.0, 59.0]",4,56.0,5246.609999999999
3296,Mid-Value,Female,78,Affluent Customer,Yes,17.0,NSW,"(39.0, 49.0]",11,46.0,4920.72
3297,Mid-Value,Male,39,Mass Customer,No,13.0,VIC,"(39.0, 49.0]",6,45.0,1521.43
3298,Mid-Value,,1,Affluent Customer,Yes,,VIC,,7,,4214.38
3299,Mid-Value,Female,27,Affluent Customer,Yes,12.0,VIC,"(39.0, 49.0]",6,40.0,2747.5699999999997
3300,Mid-Value,Male,47,Mass Customer,No,14.0,NSW,"(49.0, 59.0]",9,59.0,3936.4400000000005
3301,Mid-Value,Male,5,Mass Customer,Yes,6.0,NSW,"(29.0, 39.0]",8,33.0,1929.7800000000007
3302,Mid-Value,Male,17,Affluent Customer,No,19.0,NSW,"(59.0, 69.0]",9,64.0,2658.49
3303,Mid-Value,Male,51,Affluent Customer,Yes,11.0,VIC,"(49.0, 59.0]",10,54.0,2547.0099999999998
3304,High-Value,Male,43,Mass Customer,No,12.0,QLD,"(39.0, 49.0]",8,40.0,4236.21
3305,Mid-Value,Male,25,Mass Customer,Yes,11.0,NSW,"(39.0, 49.0]",10,44.0,124.78999999999999
3306,Mid-Value,Male,50,Mass Customer,No,7.0,NSW,"(19.0, 29.0]",9,29.0,3473.13
3307,Mid-Value,Female,96,High Net Worth,No,14.0,QLD,"(39.0, 49.0]",2,42.0,4311.99
3308,Low-Value,Female,5,Mass Customer,Yes,14.0,NSW,"(39.0, 49.0]",12,41.0,953.15
